id,Machine failure pred,Probalitity Failure
136700,0,0.00125736518051222
136701,0,0.0022549578279030123
136702,0,0.0013469634141320115
136703,0,0.008905502911095242
136704,0,0.0006958655396375104
136705,0,0.0007367446409621064
136706,0,0.0015306412735785842
136707,0,0.0031847605336051423
136708,0,0.01062344353461082
136709,0,0.00018843020746531677
136710,0,0.0021052708683468846
136711,0,0.003735762917953819
136712,0,0.00048197499896022154
136713,0,0.0021335335497330208
136714,0,0.013786309455203566
136715,0,0.005783890402331371
136716,0,0.0017640453642609683
136717,0,0.005114297904269036
136718,0,0.015436186915641923
136719,0,0.0025926257683528625
136720,0,0.00019299597530860588
136721,0,0.0018347712336777523
136722,0,0.0012499797575797854
136723,0,0.0016894784760858208
136724,0,0.0020237439834391003
136725,0,0.00264594434803365
136726,0,0.0013816426781803563
136727,0,0.0015384706806989075
136728,0,0.0010018515915134918
136729,0,0.0031853790100685067
136730,0,0.0011645476418751144
136731,0,0.009391208482716556
136732,0,0.0022212841599402247
136733,0,0.0018029674763911164
136734,0,0.0019395707722598182
136735,0,0.0017102325498984823
136736,0,0.0029290582844430533
136737,0,0.0012107192821157508
136738,0,0.0017725920354508728
136739,0,0.006809891002131678
136740,0,0.002104528217655703
136741,0,0.020114603977325635
136742,0,0.0029513733823400222
136743,0,0.0026851141697771213
136744,0,0.0023485594018790544
136745,0,0.005920521564546885
136746,0,0.002344192690171281
136747,0,0.0018913984802762837
136748,0,0.0010307657111033202
136749,0,0.0008085027820119862
136750,0,0.0031643000602773943
136751,0,0.002104706728146851
136752,0,0.0009103284702543856
136753,0,0.014331341553917092
136754,0,0.002426867098783094
136755,0,0.008978680898610246
136756,0,0.0009199254662173208
136757,0,0.011118385270943217
136758,0,0.0018009621228298517
136759,0,0.0024784407616911803
136760,0,0.0013921199310135584
136761,0,0.0009566523543317776
136762,0,0.02476040591878835
136763,0,0.002976306655369343
136764,0,0.0017309843461346109
136765,0,0.002918083810168732
136766,0,0.0034373912483741877
136767,0,0.007403834583798925
136768,0,0.0012873756706086369
136769,0,0.0024576507525866935
136770,0,0.0019705227596509
136771,0,0.0039118117709902095
136772,0,0.014408454087761629
136773,0,0.0011230247411402974
136774,0,0.001407587873803964
136775,0,0.009283935825186631
136776,0,0.0006194017623113124
136777,0,0.001740404941321303
136778,0,0.0027779463793127126
136779,0,0.0022483207651615806
136780,0,0.0006753280577450508
136781,0,0.005327415465807072
136782,0,0.002645575850215804
136783,0,0.00036418459760571706
136784,0,0.0011549534327804634
136785,0,0.0037928412497839495
136786,0,0.002707785277970747
136787,0,0.004392797776180439
136788,0,0.013685854306938106
136789,0,0.0022103381007807003
136790,0,0.0007728455602268129
136791,0,0.00252238352926264
136792,0,0.004368396493736799
136793,0,0.0013131937320888228
136794,0,0.005142004588966793
136795,0,0.0037291212906185403
136796,0,0.0031568753821188318
136797,0,0.003264106177013928
136798,0,0.0048575581450651245
136799,0,0.0032387258621495883
136800,0,0.001955035620633991
136801,0,0.001687400529818054
136802,0,0.0023710771982393733
136803,0,0.0015125546533763302
136804,0,0.0016886885627206412
136805,0,0.0033997411534278854
136806,0,0.0007913479889732327
136807,0,0.0018302471392444947
136808,0,0.0023121183481763364
136809,0,0.0009826610154333765
136810,0,0.005769826809797483
136811,0,0.006457359791940044
136812,0,0.0006025965983100197
136813,0,0.01885762553629644
136814,0,0.0030395616617242363
136815,0,0.0006948803700741991
136816,0,0.000949064950781846
136817,0,0.001251557398315977
136818,0,0.00520960519706698
136819,0,0.0007267581833765003
136820,0,0.0008809940303642788
136821,0,0.001109604909123562
136822,0,0.012860337714845476
136823,0,0.0016232339445738447
136824,0,0.0007348684224635099
136825,0,0.001770835546434596
136826,1,0.9969674799988678
136827,0,0.00045294207691507643
136828,0,0.0011316562371437057
136829,0,0.003939382790015714
136830,0,0.002689963932181721
136831,0,0.0011053054579527903
136832,0,0.0024364404332413467
136833,0,0.0009240553697160628
136834,1,0.9989437036324932
136835,0,0.002391313164075738
136836,0,0.0024082357274568898
136837,0,0.0018158072087669224
136838,0,0.002344386403647524
136839,0,0.0007589640070598789
136840,0,0.002382169491739844
136841,0,0.004480748423089335
136842,0,0.002740371056301592
136843,0,0.0014381491577948513
136844,0,0.0035955579257648655
136845,0,0.0022926951516808575
136846,0,0.0019023298401244601
136847,0,0.0007478988613209238
136848,0,0.001531546039441949
136849,0,0.0026473307038060298
136850,0,0.003041427412568938
136851,0,0.0017195486989231839
136852,0,0.004011393200145154
136853,0,0.0048837983654833215
136854,0,0.0019639959524773887
136855,0,0.0036275124247468833
136856,0,0.018235688730239407
136857,0,0.003595492003391866
136858,0,0.0020348554332095836
136859,0,0.001013378622467948
136860,0,0.0015094898545193627
136861,0,0.0008450338382592056
136862,0,0.005477921621640813
136863,0,0.0006139431906374255
136864,0,0.0004545469795076448
136865,0,0.002705715904404287
136866,0,0.0031624319784946224
136867,0,0.007507193237722334
136868,0,0.0012592456900352962
136869,0,0.0024578785930122115
136870,0,0.0029160628470404565
136871,0,0.0009437850995443685
136872,0,0.0031957416310553805
136873,0,0.0009508234084402895
136874,0,0.0005977613682178784
136875,0,0.0013427620838037306
136876,0,0.0010815821099148008
136877,0,0.0036057896101154233
136878,0,0.0005824087691812437
136879,0,0.005478441021735868
136880,0,0.0032329742329397075
136881,0,0.002565854019238074
136882,0,0.0008576446156125914
136883,0,0.0010297257989007804
136884,0,0.0018919113651301468
136885,0,0.016094661923962722
136886,0,0.001513883139292568
136887,0,0.0017936468343253344
136888,0,0.004676371084645742
136889,0,0.0025609118284872978
136890,0,0.002275769721154256
136891,0,0.0024683620833051197
136892,0,0.0016261306528883178
136893,0,0.0020483188736160653
136894,0,0.0007017742017572134
136895,0,0.0018337545269925092
136896,0,0.001135447193972368
136897,0,0.004785842646765081
136898,0,0.0021409062781090993
136899,0,0.0016607674962289408
136900,0,0.0016411996708267963
136901,0,0.002020479657112875
136902,0,0.0020704253987597994
136903,0,0.0006732401860370336
136904,0,0.002901761615031258
136905,0,0.0018674311521029753
136906,0,0.0008125359178566414
136907,0,0.002234632891396365
136908,0,0.0013834169702448044
136909,0,0.0017750890969937157
136910,0,0.0030624102494153154
136911,0,0.00447133808012545
136912,0,0.006787427564446775
136913,0,0.00694652769786425
136914,0,0.001217676873891717
136915,0,0.003019867336697093
136916,0,0.0010903606451150823
136917,0,0.0023631719127588753
136918,0,0.00093001693029279
136919,0,0.0024351101911292412
136920,0,0.0011914234203908238
136921,0,0.008721684411851892
136922,0,0.0014600847289097533
136923,0,0.0011174488934221113
136924,0,0.0009884056266157783
136925,0,0.00045776920232394196
136926,0,0.0006523398825172705
136927,0,0.0017662494216818278
136928,0,0.002056309641607731
136929,0,0.003316240947424147
136930,0,0.002887528004755228
136931,0,0.01095379655173462
136932,0,0.006112396211826481
136933,0,0.0017168639727629768
136934,0,0.0032901402296802024
136935,0,0.0012206541135350033
136936,0,0.004842147904190672
136937,0,0.0008110690500325252
136938,0,0.0011088083359126395
136939,0,0.0011705093097815686
136940,0,0.0017170050312703626
136941,0,0.012790434501138771
136942,0,0.0013009126340339829
136943,0,0.0016419424491754724
136944,0,0.06731961102136702
136945,0,0.007155694898109353
136946,0,0.004247989259500689
136947,0,0.0035036227191224518
136948,0,0.0007031330738313686
136949,0,0.004075866297472426
136950,0,0.0017615025099818288
136951,0,0.0022818025184732143
136952,0,0.0008456848919057941
136953,0,0.0020426073233875213
136954,0,0.00036708416688816637
136955,0,0.001351549125861506
136956,0,0.0011368966863059527
136957,0,0.0020387368929718785
136958,0,0.002726208495321069
136959,0,0.002295602634368605
136960,1,0.9950299848831924
136961,0,0.0062302710945491835
136962,0,0.002034953274842282
136963,0,0.0073809007093028805
136964,0,0.004266263926035465
136965,0,0.010776370390534591
136966,0,0.013226040575775552
136967,0,0.002241186411888945
136968,0,0.009989144237842489
136969,0,0.0006069292175848251
136970,0,0.005492158297966299
136971,0,0.004173685413758123
136972,0,0.00458585387378695
136973,0,0.004591690668680087
136974,0,0.000515616577575631
136975,0,0.006766550430953473
136976,0,0.0013156938886727035
136977,0,0.003216346882333363
136978,0,0.0017757376453242694
136979,0,0.0010098434506138703
136980,0,0.0007042011231918651
136981,0,0.0011411716236032448
136982,0,0.0027786361815087504
136983,0,0.00138900461128912
136984,0,0.0017911160525607855
136985,0,0.014842971152954
136986,0,0.001845200126193763
136987,0,0.004846666532419774
136988,0,0.0023972389925160775
136989,0,0.002813307443872198
136990,0,0.0004937854306201864
136991,0,0.001758939984271398
136992,0,0.0007583356397074743
136993,0,0.001351302753993782
136994,0,0.007090642992879701
136995,0,0.015034073037941577
136996,0,0.0022848332586292916
136997,0,0.004186239789847891
136998,0,0.0030332199320543462
136999,0,0.0027589786831832244
137000,0,0.020475988662478167
137001,0,0.0015377968402799605
137002,0,0.0029402908304444315
137003,0,0.002759062654250151
137004,0,0.039485612200823486
137005,1,0.9997623913774282
137006,0,0.00048422587138648626
137007,0,0.0016707526397433175
137008,0,0.003419080830031418
137009,0,0.01217914361273908
137010,0,0.005269489265696465
137011,0,0.0038228735658607017
137012,0,0.013310044563864738
137013,0,0.004763077198024796
137014,0,0.0008087643665513744
137015,0,0.008569238507193634
137016,0,0.004105238844464839
137017,0,0.001027105751750973
137018,0,0.001762633809130127
137019,0,0.0018309996488575725
137020,0,0.033267840552234695
137021,0,0.007795711881002789
137022,0,0.0007841842081971268
137023,0,0.0013530664894755556
137024,0,0.0024659935917808436
137025,0,0.000839998159627904
137026,0,0.011532243805309178
137027,0,0.0024250031290091035
137028,0,0.0014156184883789592
137029,0,0.001003049725795227
137030,0,0.007308259617858996
137031,0,0.00846962634621603
137032,0,0.003969495120949334
137033,0,0.0043640708325247855
137034,0,0.004660526124080694
137035,0,0.01321554645427227
137036,0,0.004133225449436136
137037,1,0.9927003339460032
137038,0,0.00404663711415827
137039,0,0.001855371122665769
137040,0,0.0009592368012759785
137041,0,0.00780200782949457
137042,0,0.0006490643023690302
137043,0,0.0022524158631268072
137044,0,0.0012672758131855037
137045,0,0.0011772223477196956
137046,0,0.0013325810237548635
137047,0,0.0020944612874064395
137048,0,0.004144139995401069
137049,0,0.006129910578252428
137050,0,0.0008205276287053486
137051,0,0.0027860296589921527
137052,0,0.007844003421810795
137053,0,0.0020742066859224936
137054,0,0.0015025523951930563
137055,0,0.0027366512098765472
137056,0,0.0012586907363570947
137057,0,0.0012197021078057277
137058,0,0.0022107974971219808
137059,0,0.006219719688746746
137060,0,0.0007269298784813995
137061,0,0.0011685104576853636
137062,0,0.00866433133574008
137063,0,0.004513131158307462
137064,0,0.004514434664544172
137065,0,0.011009963783167692
137066,0,0.004511215213695526
137067,0,0.001221348579804602
137068,0,0.0018942900270719674
137069,0,0.002626630653876944
137070,0,0.0030268386798488526
137071,0,0.002012316126954359
137072,0,0.0008861521237007368
137073,0,0.0019328713397966013
137074,0,0.005971575294977691
137075,0,0.0029263035440256677
137076,0,0.0006583578507384693
137077,0,0.002375240348273782
137078,0,0.0017530419777170353
137079,0,0.00395454605404609
137080,0,0.004025958358365289
137081,0,0.004322296355868138
137082,0,0.0014562064186197025
137083,0,0.000349162425124161
137084,0,0.002156150046126976
137085,0,0.005421796359751998
137086,0,0.0055381941583922956
137087,0,0.0013989972826808934
137088,0,0.010879704151349121
137089,0,0.0014613279807684882
137090,0,0.0023479462846039668
137091,0,0.0007367585194855479
137092,0,0.008317060986017016
137093,0,0.0061076788901238705
137094,0,0.013919396568088716
137095,0,0.003707123950640175
137096,0,0.0010052557715465632
137097,0,0.008056167561251229
137098,0,0.005349589940374871
137099,0,0.003091643568538328
137100,0,0.0012692057686037438
137101,0,0.0024588188344261473
137102,0,0.0052689207263176855
137103,0,0.009673085826946265
137104,0,0.0006322712934557648
137105,0,0.001216719151677811
137106,0,0.021150039561897885
137107,0,0.0029130594359101907
137108,0,0.0013388730882969804
137109,0,0.0017447503988282872
137110,0,0.009386730060914233
137111,0,0.018025696185170186
137112,1,0.9827253547038324
137113,0,0.017198196033661257
137114,0,0.0009456352663340783
137115,0,0.0005688565265673387
137116,0,0.005338832370331281
137117,0,0.0010088306142961199
137118,0,0.002344183464260768
137119,0,0.01020647220554892
137120,0,0.0017104599739525587
137121,0,0.0009084994112909362
137122,0,0.004658411067465285
137123,0,0.002016357521405789
137124,0,0.0129093559363387
137125,0,0.0008749864332460379
137126,0,0.0007167523059035896
137127,0,0.003423977335429478
137128,0,0.0012039171822719212
137129,0,0.0017899128400215697
137130,0,0.0016165356647839112
137131,0,0.0026441080873442747
137132,0,0.0016316653071512797
137133,0,0.0014396189215317055
137134,0,0.012274714370483799
137135,0,0.005021324985019476
137136,0,0.0007883882470312592
137137,0,0.0008445123126212081
137138,0,0.003026174573323621
137139,0,0.0009561599171766729
137140,0,0.010454263619341127
137141,0,0.0015543031003933548
137142,0,0.0028070313705302443
137143,0,0.001851938815087285
137144,0,0.0014825573853255519
137145,0,0.000783845955291768
137146,0,0.002570573763457212
137147,0,0.0005719508610610848
137148,0,0.006957105758792583
137149,0,0.0027847416253180234
137150,0,0.005231623743449075
137151,0,0.0017038295419211284
137152,0,0.0035997988778720268
137153,0,0.01858015157187775
137154,0,0.003753501828544432
137155,0,0.0028080615538675583
137156,0,0.006652678066348793
137157,0,0.003570301763306784
137158,0,0.0012612355562937232
137159,0,0.002570398886556717
137160,0,0.0027590251656710325
137161,0,0.0019112730580026656
137162,0,0.0030310629268591825
137163,0,0.0006154357229593373
137164,0,0.0021435538371255623
137165,0,0.004248985488950031
137166,0,0.002392270400502906
137167,0,0.0038998714844403213
137168,0,0.002842335472701234
137169,0,0.0037084040758279175
137170,0,0.0015100935396970068
137171,0,0.002255579295486288
137172,0,0.0011075880853885793
137173,0,0.0036014516472244215
137174,0,0.00044540497054045306
137175,0,0.004121835852782041
137176,0,0.0015816378772634517
137177,0,0.0042521587979697986
137178,0,0.0016207231062492495
137179,0,0.003110919661628719
137180,0,0.0009685327385962924
137181,0,0.003031670849584268
137182,0,0.009211402362993237
137183,0,0.002024666241645103
137184,0,0.0020979894819250456
137185,0,0.005093740279378306
137186,0,0.00246048579306011
137187,0,0.0009626004338026596
137188,0,0.008495115290071577
137189,0,0.008770901041092224
137190,0,0.0012539223447074076
137191,0,0.001948135446907854
137192,0,0.4969646449021898
137193,0,0.001291903280637119
137194,0,0.0013729897436642738
137195,0,0.014381469223373614
137196,0,0.004860796690264732
137197,0,0.003219240069894613
137198,0,0.008068612479827984
137199,0,0.0006415590945635356
137200,0,0.0011686179804259594
137201,0,0.007245374097427676
137202,0,0.00459263650635697
137203,0,0.0013249326355430152
137204,0,0.0005401473047245528
137205,0,0.0025080593559174244
137206,0,0.001013174873146805
137207,0,0.006116725046563225
137208,0,0.0059270883001642655
137209,0,0.0012774719047380714
137210,0,0.003067578703368354
137211,0,0.0023537753305941655
137212,0,0.005658253131283684
137213,0,0.0019407876834746417
137214,0,0.0011632786318590362
137215,0,0.004439543998502406
137216,0,0.006125118858870253
137217,0,0.0028272084831216546
137218,0,0.005717626740770857
137219,0,0.0016892380362638851
137220,0,0.004871977070031248
137221,0,0.004362700742501032
137222,0,0.005955646536835196
137223,0,0.0014628451745825762
137224,0,0.0027121656828871313
137225,0,0.000601202525216512
137226,0,0.0014776887625740835
137227,0,0.0016958225359290774
137228,0,0.008551507024143767
137229,0,0.0026446859531552807
137230,0,0.0006736063677208999
137231,0,0.0051528428152232165
137232,0,0.0012427725340361782
137233,0,0.002737760494254256
137234,0,0.0010703435115221886
137235,0,0.0014120394298572292
137236,0,0.001110492522967209
137237,0,0.0009907267576095553
137238,0,0.0012806551376145685
137239,0,0.0029109688307416425
137240,0,0.0010074179816738635
137241,0,0.007842146062772747
137242,0,0.008240471325469595
137243,0,0.0033201393841780667
137244,0,0.0074789534959429456
137245,0,0.011040592257280398
137246,0,0.004294154557160868
137247,0,0.0008755723703918559
137248,0,0.0017366457518337062
137249,0,0.009875924745116218
137250,0,0.0023233363214225497
137251,0,0.003319185221388948
137252,0,0.002223900493682823
137253,0,0.001518991138250719
137254,0,0.0006858083842307214
137255,0,0.0061102583663301315
137256,0,0.006712292294678059
137257,0,0.001338080855929392
137258,0,0.000812380069684847
137259,0,0.0009027986515057135
137260,0,0.00516288033753022
137261,0,0.0030842577002052336
137262,0,0.003409018570784156
137263,0,0.007082071733245699
137264,0,0.01239859549301065
137265,0,0.008511608509618128
137266,0,0.0014232579991189478
137267,0,0.000539761576220711
137268,0,0.0006326513450196109
137269,0,0.0013360347870632404
137270,0,0.0009961238796398959
137271,0,0.0010168634926930775
137272,0,0.018318532520454685
137273,0,0.0008997553065691395
137274,0,0.0012342909526586291
137275,0,0.0020317563141700004
137276,0,0.0008971793670980949
137277,0,0.004164267038627778
137278,0,0.0018893253441539296
137279,0,0.006851563071588395
137280,0,0.0004021989352293605
137281,0,0.0022194968152014043
137282,0,0.0021613393269067824
137283,0,0.0064615838942040146
137284,0,0.002260527525668843
137285,0,0.001985340026451241
137286,0,0.0035134138945787474
137287,0,0.0021613156695421275
137288,0,0.010446758712909293
137289,0,0.0011902515383006914
137290,0,0.0016266957314383227
137291,0,0.0008917535213509208
137292,0,0.002763049235830195
137293,0,0.0033188608825947645
137294,0,0.003085657859792838
137295,0,0.0015853571089703023
137296,0,0.0036485400092504277
137297,0,0.0038891756253747944
137298,0,0.006270580265035331
137299,0,0.0011264636785102745
137300,0,0.006575566553001869
137301,0,0.0017796366972172497
137302,0,0.0009286935173475378
137303,0,0.004272906217584924
137304,0,0.005545491168262771
137305,0,0.017173155393413134
137306,0,0.0055155141975778
137307,0,0.001985568077109519
137308,0,0.0029386511384103084
137309,0,0.001293240166713068
137310,0,0.0027403721864018953
137311,0,0.0038798767155244674
137312,0,0.009356489271100613
137313,0,0.0011578789764396088
137314,0,0.0011775567664126909
137315,0,0.003102432097361002
137316,0,0.0006741512931547515
137317,0,0.0013723327720101262
137318,0,0.0021602319060026296
137319,0,0.003145685411043265
137320,0,0.003301597400277986
137321,0,0.0008630698660609516
137322,0,0.0018577764913231087
137323,0,0.00814439672049811
137324,0,0.008128394949709739
137325,0,0.011108153201767322
137326,0,0.0006264613040530562
137327,0,0.0028997285419285995
137328,0,0.008333465570520346
137329,0,0.0015529664678857666
137330,0,0.00762738961680523
137331,0,0.0065023151368634
137332,0,0.0016399530266226127
137333,0,0.003619197334707161
137334,0,0.0033091583883124906
137335,0,0.002332180135866958
137336,0,0.01609435639484562
137337,0,0.001254853457836752
137338,0,0.0031941073977611017
137339,0,0.001380881951828653
137340,0,0.0006391461777009679
137341,0,0.0005966073220701121
137342,0,0.0009219799714698349
137343,0,0.00334850133657744
137344,0,0.003872713039117069
137345,0,0.0015500918928458573
137346,0,0.005574857647848675
137347,0,0.0050702166632193655
137348,0,0.0026656162526299096
137349,0,0.001504853023095864
137350,0,0.0013863715605917021
137351,0,0.007507239248194306
137352,0,0.001699647553313417
137353,0,0.003939639944646414
137354,0,0.00046531733252198947
137355,0,0.0014117017133992746
137356,0,0.00037527055068805926
137357,0,0.0010955014121639334
137358,0,0.00048668972839643356
137359,0,0.001471416301696972
137360,0,0.004086887229786037
137361,0,0.0011070850459079427
137362,0,0.0022302141054851825
137363,0,0.0009924789087171445
137364,0,0.005504224079051097
137365,0,0.0006451074714467959
137366,0,0.004448208748771829
137367,0,0.023550427209307185
137368,0,0.0012124754854158206
137369,0,0.0027066895411864142
137370,0,0.0006938291700755937
137371,0,0.006129417542696598
137372,0,0.0013690387460955319
137373,0,0.002573966310962233
137374,0,0.0007868103351311693
137375,0,0.0010504705662384207
137376,0,0.0015153824363860406
137377,0,0.0003675209059039397
137378,0,0.002043745861939645
137379,1,0.9971784655087214
137380,0,0.0119153308355688
137381,0,0.0010629984626934293
137382,0,0.0005847985863599987
137383,0,0.0022379086046900643
137384,0,0.0023639606188062584
137385,1,0.9841775143071811
137386,0,0.0005308797862817547
137387,0,0.00019937839601943963
137388,0,0.000667988728101229
